date_created_utc,S1_id,S1_legacy,S1_battery_mv,S1_upper_chameleon_ohms,S1_lower_chameleon_ohms,S1_upper_temperature_celcius,S1_lower_temperature_celcius,S1_smt_vwc_raw,S1_smt_temperature_raw,S1_upper_chameleon_centibar,S1_lower_chameleon_centibar,S1_smt_vwc_percentage,S1_smt_temperature_celcius,S1_upper_chameleon_raw_channel_a,S1_upper_chameleon_raw_channel_b,S1_lower_chameleon_raw_channel_a,S1_lower_chameleon_raw_channel_b,S2_id,S2_legacy,S2_battery_mv,S2_upper_chameleon_ohms,S2_lower_chameleon_ohms,S2_upper_temperature_celcius,S2_lower_temperature_celcius,S2_smt_vwc_raw,S2_smt_temperature_raw,S2_upper_chameleon_centibar,S2_lower_chameleon_centibar,S2_smt_vwc_percentage,S2_smt_temperature_celcius,S2_upper_chameleon_raw_channel_a,S2_upper_chameleon_raw_channel_b,S2_lower_chameleon_raw_channel_a,S2_lower_chameleon_raw_channel_b,S3_id,S3_legacy,S3_battery_mv,S3_upper_chameleon_ohms,S3_lower_chameleon_ohms,S3_upper_temperature_celcius,S3_lower_temperature_celcius,S3_smt_vwc_raw,S3_smt_temperature_raw,S3_upper_chameleon_centibar,S3_lower_chameleon_centibar,S3_smt_vwc_percentage,S3_smt_temperature_celcius,S3_upper_chameleon_raw_channel_a,S3_upper_chameleon_raw_channel_b,S3_lower_chameleon_raw_channel_a,S3_lower_chameleon_raw_channel_b,S4_id,S4_legacy,S4_battery_mv,S4_upper_chameleon_ohms,S4_lower_chameleon_ohms,S4_upper_temperature_celcius,S4_lower_temperature_celcius,S4_smt_vwc_raw,S4_smt_temperature_raw,S4_upper_chameleon_centibar,S4_lower_chameleon_centibar,S4_smt_vwc_percentage,S4_smt_temperature_celcius,S4_upper_chameleon_raw_channel_a,S4_upper_chameleon_raw_channel_b,S4_lower_chameleon_raw_channel_a,S4_lower_chameleon_raw_channel_b,S5_id,S5_legacy,S5_battery_mv,S5_upper_chameleon_ohms,S5_lower_chameleon_ohms,S5_upper_temperature_celcius,S5_lower_temperature_celcius,S5_smt_vwc_raw,S5_smt_temperature_raw,S5_upper_chameleon_centibar,S5_lower_chameleon_centibar,S5_smt_vwc_percentage,S5_smt_temperature_celcius,S5_upper_chameleon_raw_channel_a,S5_upper_chameleon_raw_channel_b,S5_lower_chameleon_raw_channel_a,S5_lower_chameleon_raw_channel_b,group_smt_vwc_percentage_median_smt_vwc_percentage,group_smt_vwc_percentage_mean_smt_vwc_percentage,group_smt_vwc_percentage_median_smt_vwc_percentage_rolling,group_smt_vwc_percentage_mean_smt_vwc_percentage_rolling,group_smt_vwc_percentage_median_smt_vwc_percentage_rolling_stddev,group_smt_vwc_percentage_mean_smt_vwc_percentage_rolling_stddev
2022-10-12 18:23:23+11:00,S1,True,4136.0,1379.31,1923.077,16.3125,16.4375,56.0,159.0,10.79065819101958,13.115046656440311,18.064516129032256,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.064516129032256,18.064516129032256,18.064516129032256,18.064516129032256,,
2022-10-12 18:23:25+11:00,S1,True,4136.0,1379.31,1923.077,16.3125,16.4375,56.0,159.0,10.79065819101958,13.115046656440311,18.064516129032256,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.064516129032256,18.064516129032256,18.064516129032256,18.064516129032256,0.0,0.0
2022-10-12 18:34:17+11:00,S1,True,4141.0,1023.707,2771.536,16.25,16.3125,57.0,158.0,9.294824663955032,16.740027374304,18.387096774193548,10.96774193548387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,18.064516129032256,18.172043010752688,0.18624202231923448,0.18624202231923448
2022-10-12 18:45:09+11:00,S1,True,4137.0,1035.599,2755.611,16.25,16.375,58.0,160.0,9.344295042313693,16.686983892290087,18.70967741935484,11.61290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.70967741935484,18.70967741935484,18.225806451612904,18.306451612903224,0.308847454114949,0.308847454114949
2022-10-12 18:53:15+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4111.0,1718.213,1442.953,16.4375,16.625,87.0,160.0,12.243454045115971,11.111170944036129,28.064516129032253,11.61290322580645,,,,,28.064516129032253,28.064516129032253,18.387096774193548,20.258064516129032,4.372128164020613,4.372128164020613
2022-10-12 18:56:13+11:00,S1,True,4144.0,1035.599,2755.611,16.25,16.3125,57.0,160.0,9.344295042313693,16.670801613151035,18.387096774193548,11.61290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,18.387096774193548,19.946236559139784,3.9844477402343133,3.9844477402343133
2022-10-12 19:04:21+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4124.0,2819.549,2739.726,16.4375,16.625,88.0,162.0,16.98186952275487,16.6826515429873,28.387096774193548,12.25806451612903,,,,,28.387096774193548,28.387096774193548,18.387096774193548,21.152073732718893,4.838197617554709,4.838197617554709
2022-10-12 19:07:04+11:00,S1,True,4136.0,1035.599,2755.611,16.25,16.375,57.0,160.0,9.344295042313693,16.686983892290087,18.387096774193548,11.61290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,18.387096774193548,20.806451612903224,4.584732388242546,4.584732388242546
2022-10-12 19:15:25+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4124.0,2867.925,2739.726,16.375,16.625,88.0,162.0,17.176299950401404,16.6826515429873,28.387096774193548,12.25806451612903,,,,,28.387096774193548,28.387096774193548,18.387096774193548,21.64874551971326,4.977693332947402,4.977693332947402
2022-10-12 19:18:07+11:00,S1,True,4141.0,1035.599,2739.726,16.25,16.3125,57.0,160.0,9.344295042313693,16.60177725436376,18.387096774193548,11.61290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,18.387096774193548,21.32258064516129,4.805020113499206,4.805020113499206
2022-10-12 19:25:56+11:00,,,,,,,,,,,,,,,,,,S2,True,4116.0,1651.481,5429.864,16.3125,16.4375,83.0,159.0,11.93761730303522,28.75417091340304,26.774193548387093,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,18.70967741935484,22.65232974910394,5.004622675204405,5.004622675204405
2022-10-12 19:26:41+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4116.0,2900.378,2723.881,16.4375,16.625,88.0,161.0,17.33480192984929,16.613477030820004,28.387096774193548,11.93548387096774,,,,,28.387096774193548,28.387096774193548,22.741935483870968,23.225806451612904,5.054907214427168,5.054907214427168
2022-10-12 19:37:06+11:00,,,,,,,,,,,,,,,,,,S2,True,4110.0,2021.151,5618.32,16.25,16.375,85.0,159.0,13.494897564064894,29.605236875814235,27.41935483870968,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.41935483870968,27.41935483870968,27.096774193548384,24.129032258064516,4.898790674763848,4.898790674763848
2022-10-12 19:37:45+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4114.0,2916.667,2723.881,16.4375,16.6875,88.0,162.0,17.406013265271536,16.629675837935277,28.387096774193548,12.25806451612903,,,,,28.387096774193548,28.387096774193548,27.41935483870968,24.516129032258064,4.8214746816860385,4.8214746816860385
2022-10-12 19:40:10+11:00,S1,True,4133.0,1035.599,2739.726,16.1875,16.25,57.0,160.0,9.335441392474507,16.58569640061854,18.387096774193548,11.61290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,27.096774193548384,24.00537634408602,4.925820631031863,4.925820631031863
2022-10-12 19:48:27+11:00,,,,,,,,,,,,,,,,,,S2,True,4113.0,2021.151,5406.626,16.125,16.3125,85.0,159.0,13.469037356119214,28.58837947164984,27.41935483870968,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.41935483870968,27.41935483870968,27.41935483870968,24.731182795698924,4.711591892517563,4.711591892517563
2022-10-12 19:48:49+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4121.0,2932.996,2708.074,16.375,16.5625,88.0,161.0,17.4604256692214,16.528398955481293,28.387096774193548,11.93548387096774,,,,,28.387096774193548,28.387096774193548,27.41935483870968,25.012406947890817,4.623559735087542,4.623559735087542
2022-10-12 19:49:54+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3,True,4099.0,1192.56,10501.0,15.25,16.0625,59.0,159.0,9.848864934421869,55.93808823697638,19.032258064516128,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.032258064516128,19.032258064516128,27.41935483870968,24.585253456221192,4.720946732612687,4.720946732612687
2022-10-12 19:51:02+11:00,S1,True,4140.0,1035.599,2739.726,16.1875,16.25,57.0,158.0,9.335441392474507,16.58569640061854,18.387096774193548,10.96774193548387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,27.41935483870968,24.172043010752688,4.822502298373612,4.822502298373612
2022-10-12 19:59:49+11:00,,,,,,,,,,,,,,,,,,S2,True,4113.0,2021.151,5291.479,16.1875,16.3125,84.0,159.0,13.48195505926189,28.053747583511868,27.096774193548384,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.096774193548384,27.096774193548384,27.258064516129032,24.51612903225806,4.672925024846989,4.672925024846989
2022-10-12 19:59:58+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4103.0,2949.367,2708.074,16.375,16.5625,88.0,161.0,17.531981138592336,16.528398955481293,28.387096774193548,11.93548387096774,,,,,28.387096774193548,28.387096774193548,27.41935483870968,24.774193548387093,4.612532613773723,4.612532613773723
2022-10-12 20:01:28+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3,True,4103.0,952.8908,10058.82,15.1875,16.0,58.0,158.0,7.849304633058599,53.34873743737239,18.70967741935484,10.96774193548387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.70967741935484,18.70967741935484,27.258064516129032,24.39516129032258,4.7069884797012485,4.7069884797012485
2022-10-12 20:01:56+11:00,S1,True,4136.0,1047.516,2723.881,16.125,16.1875,57.0,160.0,9.376096876370418,16.500963026386025,18.387096774193548,11.61290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,27.096774193548384,24.041745730550282,4.784804097129115,4.784804097129115
2022-10-12 20:11:09+11:00,,,,,,,,,,,,,,,,,,S2,True,4112.0,2021.151,5178.042,16.1875,16.3125,84.0,159.0,13.48195505926189,27.52861137585996,27.096774193548384,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.096774193548384,27.096774193548384,27.096774193548384,24.314516129032256,4.644675900565861,4.644675900565861
2022-10-12 20:11:25+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4107.0,2949.367,2692.308,16.4375,16.5625,88.0,161.0,17.549057443182832,16.45969418063869,28.387096774193548,11.93548387096774,,,,,28.387096774193548,28.387096774193548,27.096774193548384,24.554079696394687,4.60438299668829,4.60438299668829
2022-10-12 20:12:52+11:00,S1,True,4127.0,1047.516,2723.881,16.0625,16.25,57.0,160.0,9.367228605690704,16.516943059611865,18.387096774193548,11.61290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,27.096774193548384,24.21146953405018,4.697460464258666,4.697460464258666
2022-10-12 20:12:57+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3,True,4113.0,952.8908,9980.469,15.1875,16.0,58.0,158.0,7.849304633058599,52.90436528580221,18.70967741935484,10.96774193548387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.70967741935484,18.70967741935484,27.096774193548384,23.92190152801358,4.7363890683766945,4.7363890683766945
2022-10-12 20:22:29+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4120.0,2965.78,2692.308,16.375,16.5625,88.0,161.0,17.60374976635158,16.45969418063869,28.387096774193548,11.93548387096774,,,,,28.387096774193548,28.387096774193548,27.096774193548384,24.229390681003583,4.6744921664287435,4.6744921664287435
2022-10-12 20:22:31+11:00,,,,,,,,,,,,,,,,,,S2,True,4111.0,2021.151,5066.274,16.1875,16.3125,83.0,157.0,13.48195505926189,27.012705395318555,26.774193548387093,10.64516129032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.774193548387093,26.774193548387093,27.096774193548384,24.363327674023772,4.580150941399321,4.580150941399321
2022-10-12 20:23:51+11:00,S1,True,4138.0,1047.516,2723.881,16.0625,16.25,57.0,160.0,9.367228605690704,16.516943059611865,18.387096774193548,11.61290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,26.935483870967737,24.06451612903226,4.653972025155675,4.653972025155675
2022-10-12 20:24:25+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3,True,4105.0,952.8908,10098.23,15.125,15.9375,58.0,157.0,7.8388093512732,53.50750100839582,18.70967741935484,10.64516129032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.70967741935484,18.70967741935484,26.774193548387093,23.80952380952381,4.684220914256639,4.684220914256639
2022-10-12 20:33:43+11:00,,,,,,,,,,,,,,,,,,S2,True,4101.0,2035.294,4978.038,16.1875,16.25,84.0,159.0,13.542196337552312,26.57995554750694,27.096774193548384,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.096774193548384,27.096774193548384,26.935483870967737,23.596774193548388,4.695999628289991,4.695999628289991
2022-10-12 20:33:44+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4119.0,2965.78,2676.58,16.375,16.4375,88.0,161.0,17.60374976635158,16.3593610847498,28.387096774193548,11.93548387096774,,,,,28.387096774193548,28.387096774193548,27.096774193548384,23.824884792626726,4.694945711837808,4.694945711837808
2022-10-12 20:34:54+11:00,S1,True,4137.0,1047.516,2708.074,16.0,16.1875,57.0,159.0,9.358377095057214,16.432471214363094,18.387096774193548,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,26.935483870967737,23.577712609970675,4.726197370796319,4.726197370796319
2022-10-12 20:45:04+11:00,,,,,,,,,,,,,,,,,,S2,True,4107.0,2021.151,4890.83,16.1875,16.1875,85.0,159.0,13.48195505926189,26.153754560031864,27.41935483870968,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.41935483870968,27.41935483870968,26.935483870967737,23.596774193548388,4.695999628289991,4.695999628289991
2022-10-12 20:45:06+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4116.0,2965.78,2676.58,16.375,16.4375,88.0,161.0,17.60374976635158,16.3593610847498,28.387096774193548,11.93548387096774,,,,,28.387096774193548,28.387096774193548,27.096774193548384,23.824884792626726,4.694945711837808,4.694945711837808
2022-10-12 20:45:50+11:00,S1,True,4125.0,1047.516,2708.074,16.0,16.1875,57.0,160.0,9.358377095057214,16.432471214363094,18.387096774193548,11.61290322580645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,26.935483870967737,23.577712609970675,4.726197370796319,4.726197370796319
2022-10-12 20:47:55+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3,True,4110.0,952.8908,10058.82,15.0625,15.9375,60.0,159.0,7.8283140694878,53.28398525631865,19.35483870967742,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.35483870967742,19.35483870967742,26.774193548387093,23.394109396914445,4.700740290361989,4.700740290361989
2022-10-12 20:56:16+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4116.0,2965.78,2676.58,16.375,16.4375,88.0,161.0,17.60374976635158,16.3593610847498,28.387096774193548,11.93548387096774,,,,,28.387096774193548,28.387096774193548,26.935483870967737,23.661290322580644,4.72622508677293,4.72622508677293
2022-10-12 20:56:25+11:00,,,,,,,,,,,,,,,,,,S2,True,4110.0,2035.294,4804.631,16.125,16.1875,85.0,158.0,13.5292186416246,25.75951987599889,27.41935483870968,10.96774193548387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.41935483870968,27.41935483870968,27.096774193548384,23.840245775729645,4.678981676684229,4.678981676684229
2022-10-12 20:56:42+11:00,S1,True,4126.0,1047.516,2708.074,15.9375,16.125,57.0,159.0,9.34954229700287,16.41659140919678,18.387096774193548,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,26.935483870967737,23.592375366568913,4.711902610227605,4.711902610227605
2022-10-12 20:59:35+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3,True,4108.0,941.1765,9864.077,15.0,15.875,59.0,159.0,7.590505982492,52.11881114541994,19.032258064516128,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.032258064516128,19.032258064516128,26.774193548387093,23.394109396914445,4.700740290361989,4.700740290361989
2022-10-12 21:07:20+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4115.0,2982.234,2660.891,16.3125,16.375,87.0,158.0,17.658537482728498,16.275389745018998,28.064516129032253,10.96774193548387,,,,,28.064516129032253,28.064516129032253,26.935483870967737,23.677419354838708,4.705465940346038,4.705465940346038
2022-10-12 21:07:46+11:00,,,,,,,,,,,,,,,,,,S2,True,4108.0,2035.294,4740.634,16.125,16.125,85.0,159.0,13.5292186416246,25.442138981252118,27.41935483870968,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.41935483870968,27.41935483870968,27.096774193548384,23.855606758832565,4.658444482845347,4.658444482845347
2022-10-12 21:07:57+11:00,S1,True,4124.0,1047.516,2692.308,15.875,16.125,57.0,158.0,9.340724164239658,16.348373311722366,18.387096774193548,10.96774193548387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,26.935483870967737,23.607038123167158,4.693295123193031,4.693295123193031
2022-10-12 21:11:16+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3,True,4108.0,929.4872,9597.701,15.0,15.875,59.0,159.0,7.363678295481601,50.62085580477981,19.032258064516128,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.032258064516128,19.032258064516128,23.064516129032256,23.240469208211145,4.722597929097237,4.722597929097237
2022-10-12 21:18:35+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4115.0,2982.234,2660.891,16.3125,16.375,87.0,158.0,17.658537482728498,16.275389745018998,28.064516129032253,10.96774193548387,,,,,28.064516129032253,28.064516129032253,26.935483870967737,23.693548387096776,4.68455634885016,4.68455634885016
2022-10-12 21:18:49+11:00,S1,True,4134.0,1059.459,2692.308,15.875,16.0625,57.0,159.0,9.390146641982277,16.33259313258362,18.387096774193548,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,26.774193548387093,23.440860215053764,4.710487483729675,4.710487483729675
2022-10-12 21:18:55+11:00,,,,,,,,,,,,,,,,,,S2,True,4108.0,2021.151,4677.188,16.0625,16.0625,84.0,159.0,13.456144383414152,25.12840962335676,27.096774193548384,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.096774193548384,27.096774193548384,26.935483870967737,23.607038123167158,4.662576548935976,4.662576548935976
2022-10-12 21:22:44+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3,True,4107.0,952.8908,10058.82,15.0,15.8125,59.0,159.0,7.8178187877024,53.15453280289407,19.032258064516128,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.032258064516128,19.032258064516128,19.35483870967742,23.01075268817204,4.67500864832883,4.67500864832883
2022-10-12 21:29:40+11:00,S1,True,4134.0,1059.459,2692.308,15.875,16.125,57.0,159.0,9.390146641982277,16.348373311722366,18.387096774193548,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,23.225806451612904,23.225806451612904,4.688675642593571,4.688675642593571
2022-10-12 21:29:52+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4110.0,2982.234,2660.891,16.3125,16.3125,88.0,161.0,17.658537482728498,16.25962532495716,28.387096774193548,11.93548387096774,,,,,28.387096774193548,28.387096774193548,27.096774193548384,23.4715821812596,4.706698971925912,4.706698971925912
2022-10-12 21:30:05+11:00,,,,,,,,,,,,,,,,,,S2,True,4102.0,2035.294,4593.438,16.0625,16.0625,84.0,159.0,13.516265795336029,24.74826378324786,27.096774193548384,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.096774193548384,27.096774193548384,27.096774193548384,23.636363636363637,4.657840072484622,4.657840072484622
2022-10-12 21:34:14+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3,True,4096.0,952.8908,10058.82,15.0,15.8125,60.0,159.0,7.8178187877024,53.15453280289407,19.35483870967742,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.35483870967742,19.35483870967742,19.35483870967742,23.04147465437788,4.647368907057787,4.647368907057787
2022-10-12 21:40:31+11:00,S1,True,4123.0,1059.459,2692.308,15.8125,16.0625,57.0,157.0,9.381297270910038,16.33259313258362,18.387096774193548,10.64516129032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,19.35483870967742,23.04147465437788,4.647368907057787,4.647368907057787
2022-10-12 21:41:01+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4101.0,2982.234,2660.891,16.25,16.3125,87.0,158.0,17.641380945059087,16.25962532495716,28.064516129032253,10.96774193548387,,,,,28.064516129032253,28.064516129032253,23.225806451612904,23.269794721407624,4.660088082427615,4.660088082427615
2022-10-12 21:41:26+11:00,,,,,,,,,,,,,,,,,,S2,True,4105.0,2035.294,4551.92,16.0625,16.0625,84.0,159.0,13.516265795336029,24.56011278140369,27.096774193548384,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.096774193548384,27.096774193548384,27.096774193548384,23.43618513323983,4.62234611251495,4.62234611251495
2022-10-12 21:45:43+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3,True,4096.0,941.1765,9825.582,14.875,15.8125,59.0,159.0,7.5701257456655,51.83872341075086,19.032258064516128,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.032258064516128,19.032258064516128,19.35483870967742,22.82991202346041,4.582496562505262,4.582496562505262
2022-10-12 21:51:22+11:00,S1,True,4126.0,1059.459,2676.58,15.8125,16.0,57.0,159.0,9.381297270910038,16.24895382105691,18.387096774193548,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.387096774193548,18.387096774193548,19.35483870967742,22.995391705069125,4.6278157973882506,4.6278157973882506
2022-10-12 21:52:05+11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S5,True,4111.0,2982.234,2660.891,16.25,16.25,86.0,157.0,17.641380945059087,16.243891414328527,27.741935483870968,10.64516129032258,,,,,27.741935483870968,27.741935483870968,23.225806451612904,23.211143695014663,4.62827326985514,4.62827326985514
2022-10-12 21:52:40+11:00,,,,,,,,,,,,,,,,,,S2,True,4094.0,2035.294,4490.085,16.125,16.0,85.0,159.0,13.5292186416246,24.2563085163671,27.41935483870968,11.290322580645151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.41935483870968,27.41935483870968,27.096774193548384,23.394109396914445,4.606212531086477,4.606212531086477
