device_name,cellnumber,batt_mv,uptime_s,chmln_top_ohms,chmln_bot_ohms,ds18b20_top_temp_c,ds18b20_bot_temp_c,smt_vwc_raw,smt_temp_raw,date_created_utc
C1,0493584569,4151,49,10708.5,0,-127,-127,362,392,"2022-10-12  02:17:00"
C1,0493584569,4079,50,8874.538,0,-127,-127,446,461,"2022-10-12  02:20:34"
C1,0493584569,4062,672,11719.75,0,-127,-127,456,618,"2022-10-12  02:31:47"
C1,0493584569,4066,1293,11673.73,0,-127,-127,463,622,"2022-10-12  02:43:01"
C1,0493584569,4076,1916,11765.96,0,-127,-127,448,612,"2022-10-12  02:54:13"
C1,0493584569,4074,2537,11765.96,0,-127,-127,447,612,"2022-10-12  03:05:48"
C1,0493584569,4061,3814,11765.96,0,-127,-127,447,613,"2022-10-12  03:28:25"
C1,0493584569,4068,4436,11858.97,0,-127,-127,439,608,"2022-10-12  03:39:38"
C1,0493584569,4070,5057,11858.97,0,-127,-127,436,606,"2022-10-12  03:51:03"
C1,0493584569,4070,5692,11905.78,0,-127,-127,433,605,"2022-10-12  04:02:16"
C1,0493584569,4059,6349,11905.78,0,-127,-127,431,604,"2022-10-12  04:14:03"
C1,0493584569,4059,6972,11905.78,0,-127,-127,431,604,"2022-10-12  04:25:16"
C1,0493584569,4054,7593,12000,0,-127,-127,429,607,"2022-10-12  04:36:41"
C1,0493584569,4067,50,5406.626,0,-127,-127,780,836,"2022-10-12  04:39:53"
C1,0493584569,4066,671,12047.41,0,-127,-127,441,613,"2022-10-12  04:51:17"
C1,0493584569,4056,50,1598.64,2007.042,16.75,16.25,61,161,"2022-10-12  05:28:40"
C1,0493584569,4059,671,1785.714,2835.634,16.8125,16.25,62,163,"2022-10-12  05:40:05"
C1,0493584569,4047,1305,1799.308,2819.549,16.875,16.25,61,161,"2022-10-12  05:51:38"
C1,0493584569,4056,1948,1799.308,2819.549,16.875,16.3125,62,163,"2022-10-12  06:02:50"
C1,0493584569,4046,2570,1812.933,2803.504,16.9375,16.375,62,163,"2022-10-12  06:14:14"
C1,0493584569,4056,3204,1812.933,2803.504,16.9375,16.375,62,163,"2022-10-12  06:25:25"
C1,0493584569,4044,3826,1812.933,2803.504,16.9375,16.4375,62,163,"2022-10-12  06:36:40"
C1,0493584569,4036,4451,1812.933,2803.504,16.9375,16.4375,62,163,"2022-10-12  06:48:04"
C1,0493584569,4033,5720,1812.933,2787.5,16.9375,16.4375,62,163,"2022-10-12  07:10:51"
C1,0493584569,4033,6353,1812.933,2787.5,16.875,16.4375,62,163,"2022-10-12  07:22:03"
C1,0493584569,4049,6976,1812.933,2771.536,16.875,16.375,61,163,"2022-10-12  07:33:26"
C1,0493584569,4141,50,1598.64,1758.621,16.875,16.4375,61,162,"2022-10-12  07:40:43"
C1,0493584569,4135,683,1812.933,2771.536,16.875,16.375,61,163,"2022-10-12  07:52:06"
C1,0493584569,4138,1316,1812.933,2771.536,16.875,16.4375,60,160,"2022-10-12  08:03:17"
C1,0493584569,4136,1944,1812.933,2771.536,16.8125,16.4375,62,163,"2022-10-12  08:14:33"
C1,0493584569,4135,2565,1812.933,2771.536,16.8125,16.375,61,163,"2022-10-12  08:25:45"
C1,0493584569,4133,3194,1812.933,2755.611,16.75,16.375,60,160,"2022-10-12  08:37:03"
C1,0493584569,4122,3821,1812.933,2755.611,16.75,16.375,62,163,"2022-10-12  08:48:18"
C1,0493584569,4122,4443,1812.933,2755.611,16.75,16.375,61,162,"2022-10-12  08:59:30"
C1,0493584569,4131,5064,1812.933,2755.611,16.6875,16.3125,61,162,"2022-10-12  09:10:53"
C1,0493584569,4129,5697,1812.933,2755.611,16.5625,16.25,61,163,"2022-10-12  09:22:04"
C1,0493584569,4127,6325,1812.933,2755.611,16.5625,16.25,61,162,"2022-10-12  09:33:32"
C1,0493584569,4128,6958,1812.933,2755.611,16.5625,16.1875,61,162,"2022-10-12  09:44:56"
C1,0493584569,4125,7592,1812.933,2739.726,16.5625,16.1875,61,162,"2022-10-12  09:56:06"
C1,0493584569,4124,8214,1812.933,2739.726,16.5,16.125,61,162,"2022-10-12  10:07:17"
C1,0493584569,4120,8835,1812.933,2739.726,16.4375,16.1875,61,162,"2022-10-12  10:18:28"
C1,0493584569,4123,9457,1812.933,2755.611,16.4375,16.125,61,161,"2022-10-12  10:29:51"
C1,0493584569,4123,10090,1812.933,2755.611,16.375,16.125,61,161,"2022-10-12  10:41:02"
C1,0493584569,4112,10713,1812.933,2739.726,16.375,16.125,61,161,"2022-10-12  10:52:13"
C1,0493584569,4112,11334,1853.998,2771.536,16.3125,16.0625,79,161,"2022-10-12  11:03:24"
C1,0493584569,4120,11955,1826.59,2755.611,16.1875,16.0625,95,159,"2022-10-12  11:14:47"
C1,0493584569,4111,12588,1785.714,2739.726,15.9375,16.0625,97,160,"2022-10-12  11:25:57"
C1,0493584569,4118,13210,1758.621,2755.611,15.8125,16.0625,98,160,"2022-10-12  11:37:19"
C1,0493584569,4117,13842,1731.651,2787.5,15.75,16,98,160,"2022-10-12  11:48:30"
C1,0493584569,4115,14464,1718.213,2787.5,15.5625,15.875,97,159,"2022-10-12  11:59:40"
C1,0493584569,4110,15085,1718.213,2787.5,15.375,15.75,98,159,"2022-10-12  12:10:51"
C1,0493584569,4105,15706,1718.213,2787.5,15.1875,15.625,96,156,"2022-10-12  12:22:01"
C1,0493584569,4113,16327,1731.651,2803.504,15,15.4375,98,158,"2022-10-12  12:33:24"
C1,0493584569,4112,16960,1731.651,2787.5,14.9375,15.375,98,157,"2022-10-12  12:44:34"
C1,0493584569,4106,17582,1731.651,2803.504,14.875,15.1875,98,157,"2022-10-12  12:55:57"
C1,0493584569,4111,18215,1731.651,2803.504,14.875,15.0625,98,156,"2022-10-12  13:07:19"
C1,0493584569,4108,18848,1731.651,2803.504,14.8125,14.9375,98,156,"2022-10-12  13:18:53"
C1,0493584569,4109,19492,1731.651,2771.536,14.8125,14.8125,98,157,"2022-10-12  13:30:03"
