device_name,cellnumber,batt_mv,uptime_s,chmln_top_ohms,chmln_bot_ohms,ds18b20_top_temp_c,ds18b20_bot_temp_c,smt_vwc_raw,smt_temp_raw,date_created_utc
P2,0493518343,4128,54,3200,2598.522,12.5,12.25,80,148,"2022-10-13  23:34:03"
P2,0493518343,4121,681,3937.33,2932.996,12.6875,12.375,78,147,"2022-10-13  23:45:07"
P2,0493518343,4134,1302,3994.528,2916.667,12.875,12.5,80,150,"2022-10-13  23:56:18"
P2,0493518343,4124,1936,4032.922,2900.378,13,12.625,79,150,"2022-10-14  00:07:16"
P2,0493518343,4130,2558,4052.198,2900.378,13.1875,12.8125,80,151,"2022-10-14  00:18:26"
P2,0493518343,4128,3191,4052.198,2884.131,13.3125,12.875,80,152,"2022-10-14  00:29:25"
P2,0493518343,4111,3813,4071.527,2867.925,13.375,13,80,152,"2022-10-14  00:40:24"
P2,0493518343,4114,4440,4090.909,2851.759,13.4375,13.0625,78,149,"2022-10-14  00:51:26"
P2,0493518343,4127,5061,4090.909,2835.634,13.5,13.1875,79,153,"2022-10-14  01:02:24"
P2,0493518343,4118,5682,4110.345,2835.634,13.75,13.25,78,151,"2022-10-14  01:13:22"
P2,0493518343,4115,6308,4110.345,2819.549,13.875,13.375,79,153,"2022-10-14  01:24:25"
P2,0493518343,4116,6930,4129.834,2803.504,14,13.5,79,154,"2022-10-14  01:35:36"
P2,0493518343,4125,7563,4129.834,2803.504,14.0625,13.625,80,154,"2022-10-14  01:46:34"
P2,0493518343,4124,8184,4129.834,2787.5,14.0625,13.6875,79,154,"2022-10-14  01:57:55"
P2,0493518343,4123,8828,4129.834,2771.536,14.125,13.75,79,155,"2022-10-14  02:09:05"
P2,0493518343,4122,9461,4149.378,2755.611,14.125,13.8125,78,153,"2022-10-14  02:20:15"
P2,0493518343,4108,10101,4149.378,2755.611,14.25,13.8125,79,155,"2022-10-14  02:31:19"
P2,0493518343,4116,10728,4168.975,2739.726,14.375,13.9375,79,155,"2022-10-14  02:42:24"
P2,0493518343,4119,11357,4168.975,2723.881,14.5,14,79,155,"2022-10-14  02:53:30"
P2,0493518343,4117,11979,4168.975,2708.074,14.75,14.0625,79,156,"2022-10-14  03:04:41"
P2,0493518343,4117,12611,4168.975,2692.308,14.875,14.125,79,156,"2022-10-14  03:15:53"
P2,0493518343,4116,13245,4168.975,2676.58,14.9375,14.25,79,157,"2022-10-14  03:27:03"
P2,0493518343,4106,13878,4168.975,2660.891,15.25,14.4375,78,155,"2022-10-14  03:38:17"
P2,0493518343,4105,14512,4168.975,2645.241,15.5625,14.5,79,158,"2022-10-14  03:49:18"
P2,0493518343,4103,15145,4149.378,2645.241,15.75,14.6875,79,159,"2022-10-14  04:00:30"
P2,0493518343,4100,15771,4129.834,2645.241,15.875,14.875,79,159,"2022-10-14  04:11:34"
