device_name,cellnumber,batt_mv,uptime_s,chmln_top_ohms,chmln_bot_ohms,ds18b20_top_temp_c,ds18b20_bot_temp_c,smt_vwc_raw,smt_temp_raw,date_created_utc
S4,0493475649,3867,49,1430.168,1417.411,16.3125,17.0625,59,161,"2022-10-14  04:48:08"
S4,0493475649,3895,670,1691.429,2803.504,16.4375,17.1875,59,163,"2022-10-14  04:59:24"
S4,0493475649,3940,1292,1691.429,2755.611,16.4375,17.1875,59,162,"2022-10-14  05:10:51"
S4,0493475649,3875,1930,1678.082,2723.881,16.5625,17.25,58,162,"2022-10-14  05:22:12"
S4,0493475649,3930,2556,1678.082,2692.308,16.5625,17.3125,58,163,"2022-10-14  05:33:33"
S4,0493475649,4046,3177,1678.082,2676.58,16.625,17.375,58,163,"2022-10-14  05:44:49"
S4,0493475649,3986,3806,1664.766,2660.891,16.75,17.4375,57,164,"2022-10-14  05:56:13"
S4,0493475649,4055,4427,1664.766,2660.891,16.875,17.5625,57,163,"2022-10-14  06:07:29"
S4,0493475649,4055,4427,1664.766,2660.891,16.875,17.5625,57,163,"2022-10-14  06:07:31"
S4,0493475649,3950,5050,1678.082,2629.63,17,17.625,56,163,"2022-10-14  06:18:59"
S4,0493475649,4021,5684,1664.766,2645.241,17.0625,17.8125,54,164,"2022-10-14  06:30:15"
S4,0493475649,3981,6305,1651.481,2614.057,17.1875,17.9375,54,164,"2022-10-14  06:41:31"
S4,0493475649,3981,6926,1651.481,2629.63,17.1875,17.875,53,164,"2022-10-14  06:52:47"
S4,0493475649,4030,7553,1651.481,2614.057,17.25,17.875,53,165,"2022-10-14  07:04:08"
S4,0493475649,4028,8175,1664.766,2614.057,17.25,17.75,53,164,"2022-10-14  07:15:24"
S4,0493475649,4030,8796,1651.481,2598.522,17.25,17.75,52,164,"2022-10-14  07:26:51"
S4,0493475649,4030,9429,1651.481,2598.522,17.3125,17.6875,50,163,"2022-10-14  07:38:19"
S4,0493475649,4009,10068,1651.481,2598.522,17.25,17.625,51,163,"2022-10-14  07:49:40"
S4,0493475649,3984,10694,1664.766,2598.522,17.25,17.5,52,164,"2022-10-14  08:01:00"
S4,0493475649,3995,11316,1651.481,2583.026,17.1875,17.4375,53,163,"2022-10-14  08:12:16"
S4,0493475649,4017,11938,1664.766,2583.026,17.125,17.375,53,163,"2022-10-14  08:23:31"
S4,0493475649,3962,12559,1678.082,2583.026,17.0625,17.1875,52,163,"2022-10-14  08:34:47"
S4,0493475649,3957,13181,1651.481,2567.568,17.0625,17.0625,53,162,"2022-10-14  08:46:14"
