device_name,cellnumber,batt_mv,uptime_s,chmln_top_ohms,chmln_bot_ohms,ds18b20_top_temp_c,ds18b20_bot_temp_c,smt_vwc_raw,smt_temp_raw,date_created_utc
P1,0493597640,4105,49,1758.621,1455.767,16.25,16.5625,79,160,"2022-10-12  07:37:31"
P1,0493597640,4118,671,2310.469,2982.234,16.1875,16.5625,79,160,"2022-10-12  07:48:38"
P1,0493597640,4112,1304,2325.301,2932.996,16.1875,16.5625,78,159,"2022-10-12  07:59:44"
P1,0493597640,4105,1942,2355.073,2916.667,16.1875,16.5625,79,161,"2022-10-12  08:10:43"
P1,0493597640,4115,2563,2370.012,2867.925,16.1875,16.5625,79,161,"2022-10-12  08:21:37"
P1,0493597640,4107,3191,2370.012,2851.759,16.125,16.5,79,160,"2022-10-12  08:32:38"
P1,0493597640,4107,3813,2384.988,2851.759,16.125,16.5,79,161,"2022-10-12  08:43:44"
P1,0493597640,4113,4446,2384.988,2851.759,16.125,16.5,79,161,"2022-10-12  08:54:50"
P1,0493597640,4104,5079,2384.988,2835.634,16.125,16.5,79,160,"2022-10-12  09:05:44"
P1,0493597640,4111,5700,2400,2819.549,16,16.5,79,160,"2022-10-12  09:16:38"
P1,0493597640,4101,6325,2400,2803.504,16,16.4375,79,160,"2022-10-12  09:27:35"
P1,0493597640,4099,6951,2400,2803.504,15.9375,16.4375,79,160,"2022-10-12  09:38:35"
P1,0493597640,4094,8230,2400,2787.5,15.9375,16.375,79,160,"2022-10-12  10:00:58"
P1,0493597640,4101,9490,2400,2787.5,15.875,16.375,79,160,"2022-10-12  10:23:16"
P1,0493597640,4104,10123,2400,2771.536,15.8125,16.3125,79,159,"2022-10-12  10:34:10"
P1,0493597640,4097,10745,2400,2771.536,15.8125,16.3125,79,160,"2022-10-12  10:45:06"
P1,0493597640,4102,12013,2207.637,2755.611,15.75,16.3125,82,159,"2022-10-12  11:07:29"
P1,0493597640,4095,13280,1718.213,2755.611,15.375,16.3125,82,158,"2022-10-12  11:29:30"
P1,0493597640,4092,14547,1651.481,2787.5,14.9375,16,83,157,"2022-10-12  11:51:54"
P1,0493597640,4089,15180,1664.766,2803.504,14.6875,15.875,83,156,"2022-10-12  12:03:00"
P1,0493597640,4097,15814,1664.766,2819.549,14.5,15.5625,83,156,"2022-10-12  12:14:06"
P1,0493597640,4087,16451,1664.766,2819.549,14.4375,15.3125,83,156,"2022-10-12  12:25:05"
P1,0493597640,4086,17078,1678.082,2803.504,14.375,15.125,83,155,"2022-10-12  12:36:04"
P1,0493597640,4086,17699,1678.082,2803.504,14.3125,15.0625,83,156,"2022-10-12  12:46:58"
P1,0493597640,4085,18321,1691.429,2819.549,14.3125,15,83,155,"2022-10-12  12:58:04"
P1,0493597640,4093,18954,1704.806,2803.504,14.3125,14.9375,83,155,"2022-10-12  13:09:10"
P1,0493597640,4085,19587,1704.806,2819.549,14.3125,15,82,155,"2022-10-12  13:20:04"
P1,0493597640,4087,20209,1704.806,2803.504,14.3125,14.9375,83,155,"2022-10-12  13:31:20"
P1,0493597640,4091,20859,1691.429,2819.549,14.375,14.9375,83,155,"2022-10-12  13:42:21"
P1,0493597640,4086,21481,1691.429,2803.504,14.4375,15,81,154,"2022-10-12  13:53:15"
P1,0493597640,4090,22102,1678.082,2803.504,14.4375,15,82,155,"2022-10-12  14:04:09"
P1,0493597640,4088,22724,1678.082,2803.504,14.5,15.0625,82,156,"2022-10-12  14:15:26"
P1,0493597640,4077,23368,1678.082,2787.5,14.625,15.0625,82,156,"2022-10-12  14:26:20"
P1,0493597640,4078,23989,1678.082,2771.536,14.625,15.1875,81,154,"2022-10-12  14:37:27"
P1,0493597640,4085,24623,1678.082,2771.536,14.75,15.1875,80,155,"2022-10-12  14:48:33"
P1,0493597640,4077,25261,1678.082,2755.611,14.75,15.3125,80,157,"2022-10-12  14:59:32"
P1,0493597640,4084,25883,1691.429,2755.611,14.8125,15.3125,80,157,"2022-10-12  15:10:27"
P1,0493597640,4075,26504,1691.429,2755.611,14.875,15.375,80,157,"2022-10-12  15:21:32"
P1,0493597640,4083,27138,1691.429,2739.726,14.875,15.375,80,157,"2022-10-12  15:32:27"
P1,0493597640,4073,27766,1704.806,2739.726,15,15.4375,80,157,"2022-10-12  15:43:28"
P1,0493597640,4080,28387,1704.806,2723.881,14.9375,15.5,80,158,"2022-10-12  15:54:34"
